No.,Time,Source,Destination,Protocol,Length,Info,Source Port,Destination Port,Human
7386,22.139491,3232281142,3512060521,TCP,1466,49338  >  443 [ACK] Seq=178344 Ack=873050 Win=2470 Len=1412 [TCP segment of a reassembled PDU],49338,443,0
7387,22.139491,3232281142,3512060521,TLSv1.2,232,Application Data,49338,443,1
7388,22.140605,3232281142,3512060521,TLSv1.2,1466,Application Data,49338,443,1
7389,22.140605,3232281142,3512060521,TCP,1466,49338  >  443 [ACK] Seq=181346 Ack=873050 Win=2470 Len=1412 [TCP segment of a reassembled PDU],49338,443,0
7390,22.140605,3232281142,3512060521,TLSv1.2,359,Application Data,49338,443,1
7391,22.141882,3232281142,3512060521,TLSv1.2,1466,Application Data,49338,443,1
7392,22.141882,3232281142,3512060521,TCP,1466,49338  >  443 [ACK] Seq=184475 Ack=873050 Win=2470 Len=1412 [TCP segment of a reassembled PDU],49338,443,0
7393,22.141882,3232281142,3512060521,TLSv1.2,420,Application Data,49338,443,1
7394,22.142134,3232281142,3512060521,TLSv1.2,143,"Application Data, Application Data, Application Data",49338,443,0
7395,22.143253,3232281142,3512060521,TLSv1.2,1466,Application Data,49338,443,1
7396,22.143253,3232281142,3512060521,TCP,1466,49338  >  443 [ACK] Seq=187754 Ack=873050 Win=2470 Len=1412 [TCP segment of a reassembled PDU],49338,443,0
7397,22.143253,3232281142,3512060521,TLSv1.2,213,Application Data,49338,443,1
7398,22.143278,3232281142,3512060521,TLSv1.2,89,Application Data,49338,443,1
7399,22.143286,3232281142,3512060521,TLSv1.2,89,Application Data,49338,443,1
7400,22.144829,3512060521,3232281142,TCP,54,443  >  49338 [ACK] Seq=873050 Ack=178344 Win=7742 Len=0,443,49338,0
7401,22.144829,3512060521,3232281142,TCP,54,443  >  49338 [ACK] Seq=873050 Ack=179756 Win=7753 Len=0,443,49338,0
7402,22.144829,3512060521,3232281142,TCP,54,443  >  49338 [ACK] Seq=873050 Ack=179934 Win=7753 Len=0,443,49338,0
7403,22.147551,3512060521,3232281142,TCP,54,443  >  49338 [ACK] Seq=873050 Ack=181346 Win=7764 Len=0,443,49338,0
7404,22.147551,3512060521,3232281142,TCP,54,443  >  49338 [ACK] Seq=873050 Ack=182758 Win=7776 Len=0,443,49338,0
7405,22.147551,3512060521,3232281142,TCP,54,443  >  49338 [ACK] Seq=873050 Ack=183063 Win=7776 Len=0,443,49338,0
7406,22.147551,3512060521,3232281142,TCP,54,443  >  49338 [ACK] Seq=873050 Ack=184475 Win=7787 Len=0,443,49338,0
7407,22.147551,3512060521,3232281142,TCP,54,443  >  49338 [ACK] Seq=873050 Ack=185887 Win=7798 Len=0,443,49338,0
7408,22.147551,3512060521,3232281142,TCP,54,443  >  49338 [ACK] Seq=873050 Ack=186253 Win=7798 Len=0,443,49338,0
7409,22.147551,3512060521,3232281142,TCP,54,443  >  49338 [ACK] Seq=873050 Ack=186342 Win=7798 Len=0,443,49338,0
7410,22.148867,3512060521,3232281142,TCP,54,443  >  49338 [ACK] Seq=873050 Ack=187754 Win=7809 Len=0,443,49338,0
7411,22.148867,3512060521,3232281142,TCP,54,443  >  49338 [ACK] Seq=873050 Ack=189166 Win=7820 Len=0,443,49338,0
7412,22.148867,3512060521,3232281142,TCP,54,443  >  49338 [ACK] Seq=873050 Ack=189325 Win=7820 Len=0,443,49338,0
7413,22.148867,3512060521,3232281142,TCP,54,443  >  49338 [ACK] Seq=873050 Ack=189360 Win=7820 Len=0,443,49338,0
7414,22.148867,3512060521,3232281142,TCP,54,443  >  49338 [ACK] Seq=873050 Ack=189395 Win=7820 Len=0,443,49338,0
7415,22.151356,3232281142,1745940444,TLSv1.2,521,Application Data,49674,443,1
7416,22.158861,3512060521,3232281142,TLSv1.2,285,Application Data,443,49338,1
7417,22.158861,3512060521,3232281142,TLSv1.2,85,Application Data,443,49338,1
7418,22.159017,3232281142,3512060521,TCP,54,49338  >  443 [ACK] Seq=189395 Ack=873312 Win=2469 Len=0,49338,443,0
7419,22.159961,3512060521,3232281142,TLSv1.2,285,Application Data,443,49338,1
7420,22.159961,3512060521,3232281142,TLSv1.2,85,Application Data,443,49338,1
7421,22.159961,3512060521,3232281142,TLSv1.2,286,Application Data,443,49338,1
7422,22.160063,3232281142,3512060521,TCP,54,49338  >  443 [ACK] Seq=189395 Ack=873806 Win=2467 Len=0,49338,443,0
7423,22.161137,3512060521,3232281142,TLSv1.2,85,Application Data,443,49338,1
7424,22.161194,3232281142,3512060521,TCP,54,49338  >  443 [ACK] Seq=189395 Ack=873837 Win=2467 Len=0,49338,443,0
7425,22.175019,3232281142,3512060521,TLSv1.2,93,Application Data,49338,443,1
7426,22.178597,3512060521,3232281142,TLSv1.2,784,Application Data,443,49338,1
7427,22.17868,3232281142,3512060521,TCP,54,49338  >  443 [ACK] Seq=189434 Ack=874567 Win=2471 Len=0,49338,443,0
7428,22.179749,3512060521,3232281142,TLSv1.2,721,Application Data,443,49338,1
7429,22.179749,3512060521,3232281142,TLSv1.2,85,Application Data,443,49338,1
7430,22.179803,3232281142,3512060521,TCP,54,49338  >  443 [ACK] Seq=189434 Ack=875265 Win=2468 Len=0,49338,443,0
7431,22.184308,3512060521,3232281142,TCP,54,443  >  49338 [ACK] Seq=875265 Ack=189434 Win=7820 Len=0,443,49338,0
7432,22.186747,3232281142,580244451,TLSv1.2,452,Application Data,65447,443,1
7433,22.188105,1745940444,3232281142,TLSv1.2,269,Application Data,443,49674,1
7434,22.188105,1745940444,3232281142,TCP,1506,443  >  49674 [ACK] Seq=27603 Ack=914 Win=8 Len=1452 [TCP segment of a reassembled PDU],443,49674,0
7435,22.188105,1745940444,3232281142,TCP,1506,443  >  49674 [ACK] Seq=29055 Ack=914 Win=8 Len=1452 [TCP segment of a reassembled PDU],443,49674,0
7436,22.188105,1745940444,3232281142,TCP,1506,443  >  49674 [ACK] Seq=30507 Ack=914 Win=8 Len=1452 [TCP segment of a reassembled PDU],443,49674,0
7437,22.188105,1745940444,3232281142,TCP,1506,443  >  49674 [ACK] Seq=31959 Ack=914 Win=8 Len=1452 [TCP segment of a reassembled PDU],443,49674,0
7438,22.188105,1745940444,3232281142,TCP,1506,443  >  49674 [ACK] Seq=33411 Ack=914 Win=8 Len=1452 [TCP segment of a reassembled PDU],443,49674,0
7439,22.188105,1745940444,3232281142,TLSv1.2,863,Application Data,443,49674,1
7440,22.188105,1745940444,3232281142,TLSv1.2,86,Application Data,443,49674,1
7441,22.188105,1745940444,3232281142,TLSv1.2,85,Application Data,443,49674,1
7442,22.188259,3232281142,1745940444,TCP,54,49674  >  443 [ACK] Seq=914 Ack=35735 Win=1028 Len=0,49674,443,0
7443,22.19898,580244451,3232281142,TCP,54,443  >  65447 [ACK] Seq=791 Ack=12472 Win=517 Len=0,443,65447,0
7444,22.199034,3232281142,580244451,TLSv1.2,596,Application Data,65447,443,1
7445,22.204315,580244451,3232281142,TCP,54,443  >  65447 [ACK] Seq=791 Ack=13014 Win=528 Len=0,443,65447,0
7446,22.230726,580244451,3232281142,TLSv1.2,381,Application Data,443,65447,1
7447,22.281879,3232281142,1745940444,TLSv1.2,197,Application Data,49674,443,1
7448,22.281955,3232281142,580244451,TCP,54,65447  >  443 [ACK] Seq=13014 Ack=1118 Win=510 Len=0,65447,443,0
7449,22.311198,1745940444,3232281142,TLSv1.2,176,Application Data,443,49674,1
7450,22.314143,3232281142,60984474,TLSv1.2,672,Application Data,49717,443,1
7451,22.314222,3232281142,60984474,TLSv1.2,93,Application Data,49717,443,1
7452,22.320777,60984474,3232281142,TCP,54,443  >  49717 [ACK] Seq=1 Ack=619 Win=140 Len=0,443,49717,0
7453,22.320777,60984474,3232281142,TCP,54,443  >  49717 [ACK] Seq=1 Ack=658 Win=140 Len=0,443,49717,0
7454,22.320777,60984474,3232281142,TLSv1.2,93,Application Data,443,49717,1
7455,22.32317,60984474,3232281142,TLSv1.2,373,Application Data,443,49717,1
7456,22.32321,3232281142,60984474,TCP,54,49717  >  443 [ACK] Seq=658 Ack=359 Win=516 Len=0,49717,443,0
7457,22.324433,60984474,3232281142,TLSv1.2,85,Application Data,443,49717,1
7458,22.324714,3232281142,60984474,TLSv1.2,89,Application Data,49717,443,1
7459,22.359937,3232281142,1745940444,TCP,54,49674  >  443 [ACK] Seq=1057 Ack=35857 Win=1027 Len=0,49674,443,0
7460,22.379771,60984474,3232281142,TCP,54,443  >  49717 [ACK] Seq=390 Ack=693 Win=140 Len=0,443,49717,0
7461,22.497999,3232281142,586315514,TLSv1.2,608,Application Data,49751,443,1
7462,22.498432,3232281142,3232281089,TCP,66,49880  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49880,53,0
7463,22.498597,3232281142,3232281089,TCP,66,49881  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49881,53,0
7464,22.500105,3232281142,3232281089,TCP,66,49882  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49882,53,0
7465,22.500279,3232281142,3232281089,TCP,66,49883  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49883,53,0
7466,22.50214,3232281089,3232281142,TCP,66,"53  >  49880 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",53,49880,0
7467,22.50214,3232281089,3232281142,TCP,66,"53  >  49881 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",53,49881,0
7468,22.50214,3232281089,3232281142,TCP,66,"53  >  49882 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",53,49882,0
7469,22.50214,3232281089,3232281142,TCP,66,"53  >  49883 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",53,49883,0
7470,22.502521,3232281142,3232281089,TCP,54,49880  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0,49880,53,0
7471,22.502546,3232281142,3232281089,TCP,54,49881  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0,49881,53,0
7472,22.502555,3232281142,3232281089,TCP,54,49882  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0,49882,53,0
7473,22.502562,3232281142,3232281089,TCP,54,49883  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0,49883,53,0
7474,22.503265,3232281142,3232281089,TCP,56,"49880  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP segment of a reassembled PDU]",49880,53,0
7475,22.503268,3232281142,3232281089,TCP,56,"49881  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP segment of a reassembled PDU]",49881,53,0
7476,22.503282,3232281142,3232281089,DNS,96,Standard query 0xf17a HTTPS sb.scorecardresearch.com,49881,53,0
7477,22.503297,3232281142,3232281089,DNS,96,Standard query 0x31a6 A sb.scorecardresearch.com,49880,53,0
7478,22.503301,3232281142,3232281089,TCP,56,"49882  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP segment of a reassembled PDU]",49882,53,0
7479,22.503325,3232281142,3232281089,DNS,96,Standard query 0x977e A www.google-analytics.com,49882,53,0
7480,22.503341,3232281142,3232281089,TCP,56,"49883  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP segment of a reassembled PDU]",49883,53,0
7481,22.503364,3232281142,3232281089,DNS,96,Standard query 0x598a HTTPS www.google-analytics.com,49883,53,0
7482,22.505411,3232281089,3232281142,TCP,54,53  >  49880 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49880,0
7483,22.505411,3232281089,3232281142,TCP,54,53  >  49881 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49881,0
7484,22.505411,3232281089,3232281142,TCP,54,53  >  49881 [ACK] Seq=1 Ack=45 Win=29216 Len=0,53,49881,0
7485,22.505411,3232281089,3232281142,TCP,54,53  >  49880 [ACK] Seq=1 Ack=45 Win=29216 Len=0,53,49880,0
7486,22.505411,3232281089,3232281142,TCP,54,53  >  49882 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49882,0
7487,22.505411,3232281089,3232281142,TCP,54,53  >  49882 [ACK] Seq=1 Ack=45 Win=29216 Len=0,53,49882,0
7488,22.505411,3232281089,3232281142,TCP,54,53  >  49883 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49883,0
7489,22.505411,3232281089,3232281142,TCP,54,53  >  49883 [ACK] Seq=1 Ack=45 Win=29216 Len=0,53,49883,0
7490,22.506777,3232281089,3232281142,DNS,179,Standard query response 0xf17a HTTPS sb.scorecardresearch.com SOA ns-905.awsdns-49.net,53,49881,0
7491,22.507535,3232281142,3232281089,TCP,54,"49881  >  53 [FIN, ACK] Seq=45 Ack=126 Win=131072 Len=0",49881,53,0
7492,22.513373,3232281089,3232281142,TCP,54,"53  >  49881 [FIN, ACK] Seq=126 Ack=46 Win=29216 Len=0",53,49881,0
7493,22.513876,3232281142,3232281089,TCP,54,49881  >  53 [ACK] Seq=46 Ack=127 Win=131072 Len=0,49881,53,0
7494,22.514271,3232281089,3232281142,DNS,162,Standard query response 0x31a6 A sb.scorecardresearch.com A 3.162.140.47 A 3.162.140.66 A 3.162.140.91 A 3.162.140.41,53,49880,0
7495,22.51505,3232281142,60984367,TCP,66,49884  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49884,443,0
7496,22.515234,3232281142,3232281089,TCP,54,"49880  >  53 [FIN, ACK] Seq=45 Ack=109 Win=131072 Len=0",49880,53,0
7497,22.522337,3232281089,3232281142,TCP,54,"53  >  49880 [FIN, ACK] Seq=109 Ack=46 Win=29216 Len=0",53,49880,0
7498,22.522929,3232281142,3232281089,TCP,54,49880  >  53 [ACK] Seq=46 Ack=110 Win=131072 Len=0,49880,53,0
7499,22.523338,60984367,3232281142,TCP,66,"443  >  49884 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 SACK_PERM WS=512",443,49884,0
7500,22.523548,3232281142,60984367,TCP,54,49884  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0,49884,443,0
7501,22.525331,3232281142,60984367,TLSv1.3,662,Client Hello,49884,443,0
7502,22.527096,3232281089,3232281142,DNS,194,Standard query response 0x977e A www.google-analytics.com A 209.85.202.100 A 209.85.202.139 A 209.85.202.138 A 209.85.202.101 A 209.85.202.102 A 209.85.202.113,53,49882,0
7503,22.527096,3232281089,3232281142,DNS,155,Standard query response 0x598a HTTPS www.google-analytics.com SOA ns1.google.com,53,49883,0
7504,22.527606,3232281142,3232281089,TCP,54,"49882  >  53 [FIN, ACK] Seq=45 Ack=141 Win=131072 Len=0",49882,53,0
7505,22.527821,3232281142,3512060516,TCP,66,49885  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49885,443,0
7506,22.527985,3232281142,3232281089,TCP,54,"49883  >  53 [FIN, ACK] Seq=45 Ack=102 Win=131072 Len=0",49883,53,0
7507,22.528706,586315514,3232281142,TCP,1494,443  >  49751 [ACK] Seq=1 Ack=555 Win=49392 Len=1440 [TCP segment of a reassembled PDU],443,49751,0
7508,22.528706,586315514,3232281142,TCP,1494,443  >  49751 [ACK] Seq=1441 Ack=555 Win=49392 Len=1440 [TCP segment of a reassembled PDU],443,49751,0
7509,22.528706,586315514,3232281142,TCP,1494,443  >  49751 [ACK] Seq=2881 Ack=555 Win=49392 Len=1440 [TCP segment of a reassembled PDU],443,49751,0
7510,22.528706,586315514,3232281142,TCP,1494,443  >  49751 [ACK] Seq=4321 Ack=555 Win=49392 Len=1440 [TCP segment of a reassembled PDU],443,49751,0
7511,22.528706,586315514,3232281142,TCP,1494,443  >  49751 [ACK] Seq=5761 Ack=555 Win=49392 Len=1440 [TCP segment of a reassembled PDU],443,49751,0
7512,22.528706,586315514,3232281142,TCP,1494,443  >  49751 [ACK] Seq=7201 Ack=555 Win=49392 Len=1440 [TCP segment of a reassembled PDU],443,49751,0
7513,22.528706,586315514,3232281142,TCP,1494,443  >  49751 [ACK] Seq=8641 Ack=555 Win=49392 Len=1440 [TCP segment of a reassembled PDU],443,49751,0
7514,22.528706,586315514,3232281142,TCP,1494,443  >  49751 [ACK] Seq=10081 Ack=555 Win=49392 Len=1440 [TCP segment of a reassembled PDU],443,49751,0
7515,22.528706,586315514,3232281142,TCP,1494,443  >  49751 [ACK] Seq=11521 Ack=555 Win=49392 Len=1440 [TCP segment of a reassembled PDU],443,49751,0
7516,22.528706,586315514,3232281142,TCP,1494,443  >  49751 [ACK] Seq=12961 Ack=555 Win=49392 Len=1440 [TCP segment of a reassembled PDU],443,49751,0
7517,22.528939,3232281142,586315514,TCP,54,49751  >  443 [ACK] Seq=555 Ack=14401 Win=65340 Len=0,49751,443,0
7518,22.532742,60984367,3232281142,TCP,54,443  >  49884 [ACK] Seq=1 Ack=609 Win=67072 Len=0,443,49884,0
7519,22.532913,3232281089,3232281142,TCP,54,"53  >  49882 [FIN, ACK] Seq=141 Ack=46 Win=29216 Len=0",53,49882,0
7520,22.532913,60984367,3232281142,TLSv1.3,1494,"Server Hello, Change Cipher Spec, Application Data",443,49884,0
7521,22.533223,3232281142,3232281089,TCP,54,49882  >  53 [ACK] Seq=46 Ack=142 Win=131072 Len=0,49882,53,0
7522,22.5341,60984367,3232281142,TCP,1494,443  >  49884 [ACK] Seq=1441 Ack=609 Win=67072 Len=1440 [TCP segment of a reassembled PDU],443,49884,0
7523,22.5341,60984367,3232281142,TCP,1494,"443  >  49884 [PSH, ACK] Seq=2881 Ack=609 Win=67072 Len=1440 [TCP segment of a reassembled PDU]",443,49884,0
7524,22.5341,3512060516,3232281142,TCP,66,"443  >  49885 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256",443,49885,0
7525,22.5341,586315514,3232281142,TCP,1494,443  >  49751 [ACK] Seq=14401 Ack=555 Win=49392 Len=1440 [TCP segment of a reassembled PDU],443,49751,0
7526,22.5341,586315514,3232281142,TLSv1.2,1494,Application Data,443,49751,1
7527,22.5341,586315514,3232281142,TCP,1494,443  >  49751 [ACK] Seq=17281 Ack=555 Win=49392 Len=1440 [TCP segment of a reassembled PDU],443,49751,0
7528,22.53417,3232281142,60984367,TCP,54,49884  >  443 [ACK] Seq=609 Ack=4321 Win=132352 Len=0,49884,443,0
7529,22.534423,3232281142,3512060516,TCP,54,49885  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0,49885,443,0
7530,22.534444,3232281142,586315514,TCP,54,49751  >  443 [ACK] Seq=555 Ack=18721 Win=65340 Len=0,49751,443,0
7531,22.534478,586315514,3232281142,TCP,1494,443  >  49751 [ACK] Seq=18721 Ack=555 Win=49392 Len=1440 [TCP segment of a reassembled PDU],443,49751,0
7532,22.534478,586315514,3232281142,TCP,1494,443  >  49751 [ACK] Seq=20161 Ack=555 Win=49392 Len=1440 [TCP segment of a reassembled PDU],443,49751,0
7533,22.534478,586315514,3232281142,TLSv1.2,1065,Application Data,443,49751,1
7534,22.534478,60984367,3232281142,TLSv1.3,1494,"Application Data, Application Data",443,49884,0
7535,22.534478,60984367,3232281142,TLSv1.3,71,Application Data,443,49884,1
7536,22.534554,3232281142,586315514,TCP,54,49751  >  443 [ACK] Seq=555 Ack=22612 Win=65340 Len=0,49751,443,0
7537,22.534572,3232281142,60984367,TCP,54,49884  >  443 [ACK] Seq=609 Ack=5778 Win=132352 Len=0,49884,443,0
7538,22.534781,3232281142,60984367,TLSv1.3,118,"Change Cipher Spec, Application Data",49884,443,0
7539,22.535044,3232281142,60984367,TLSv1.3,146,Application Data,49884,443,1
7540,22.535302,3232281142,60984367,TLSv1.3,440,Application Data,49884,443,1
7541,22.535874,3232281142,3512060516,TLSv1.3,662,Client Hello,49885,443,0
7542,22.538397,3232281089,3232281142,TCP,54,"53  >  49883 [FIN, ACK] Seq=102 Ack=46 Win=29216 Len=0",53,49883,0
7543,22.538709,3232281142,3232281089,TCP,54,49883  >  53 [ACK] Seq=46 Ack=103 Win=131072 Len=0,49883,53,0
7544,22.541614,3512060516,3232281142,TCP,54,443  >  49885 [ACK] Seq=1 Ack=609 Win=66816 Len=0,443,49885,0
7545,22.541614,3512060516,3232281142,TLSv1.3,1466,"Server Hello, Change Cipher Spec",443,49885,0
7546,22.542814,3512060516,3232281142,TCP,1466,443  >  49885 [ACK] Seq=1413 Ack=609 Win=66816 Len=1412 [TCP segment of a reassembled PDU],443,49885,0
7547,22.542814,60984367,3232281142,TLSv1.3,200,Application Data,443,49884,1
7548,22.542814,3512060516,3232281142,TCP,1466,443  >  49885 [ACK] Seq=2825 Ack=609 Win=66816 Len=1412 [TCP segment of a reassembled PDU],443,49885,0
7549,22.542814,3512060516,3232281142,TLSv1.3,896,Application Data,443,49885,1
7550,22.542814,60984367,3232281142,TLSv1.3,125,Application Data,443,49884,1
7551,22.542919,3232281142,3512060516,TCP,54,49885  >  443 [ACK] Seq=609 Ack=5079 Win=131072 Len=0,49885,443,0
7552,22.542945,3232281142,60984367,TCP,54,49884  >  443 [ACK] Seq=1151 Ack=5995 Win=132096 Len=0,49884,443,0
7553,22.543179,3232281142,3512060516,TLSv1.3,128,"Change Cipher Spec, Application Data",49885,443,0
7554,22.54335,3232281142,60984367,TLSv1.3,85,Application Data,49884,443,1
7555,22.543376,3232281142,3512060516,TLSv1.3,146,Application Data,49885,443,1
7556,22.54346,3232281142,3512060516,TLSv1.3,412,Application Data,49885,443,1
7557,22.544941,60984367,3232281142,TCP,1494,443  >  49884 [ACK] Seq=5995 Ack=1151 Win=68096 Len=1440 [TCP segment of a reassembled PDU],443,49884,0
7558,22.544941,60984367,3232281142,TLSv1.3,1127,Application Data,443,49884,1
7559,22.544941,60984367,3232281142,TLSv1.3,85,Application Data,443,49884,1
7560,22.544983,3232281142,60984367,TCP,54,49884  >  443 [ACK] Seq=1182 Ack=8539 Win=132352 Len=0,49884,443,0
7561,22.550922,3512060516,3232281142,TLSv1.3,1030,"Application Data, Application Data",443,49885,0
7562,22.550922,3512060516,3232281142,TLSv1.3,85,Application Data,443,49885,1
7563,22.550922,3512060516,3232281142,TLSv1.3,362,Application Data,443,49885,1
7564,22.550922,3512060516,3232281142,TLSv1.3,1466,Application Data,443,49885,1
7565,22.550922,3512060516,3232281142,TLSv1.3,1466,Application Data,443,49885,1
7566,22.550922,3512060516,3232281142,TLSv1.3,1466,Application Data,443,49885,1
